FECHA_CORTE;FECHA_MUESTRA;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;ANO;SEMANA;SUB_REG_NT;E_SALUD;DAA_C1;DAA_C1_4;DAA_C5;FECHA_ING
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2020;5;32;200101A208;0;0;6;20200203
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2020;5;32;200101A301;0;2;2;20200203
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;5;32;200101A203;0;2;7;20200203
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;5;32;200101A210;0;3;10;20200203
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;5;32;200101C101;20;39;158;20200203
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;5;32;200101C201;0;0;6;20200203
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;5;32;200101A306;0;1;1;20200203
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;5;32;200104A202;0;9;16;20200203
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;5;32;200104A203;0;2;6;20200203
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;5;32;200104A301;0;0;1;20200203
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;5;32;200104C101;0;7;76;20200203
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;5;32;200104C201;0;0;6;20200203
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;5;32;200104D201;0;0;3;20200203
20240701;20240630;PIURA;CATACAOS;PIURA;200105;2020;5;32;200105A201;0;42;51;20200203
20240701;20240630;PIURA;CATACAOS;PIURA;200105;2020;5;32;200105A202;0;1;2;20200203
20240701;20240630;PIURA;CATACAOS;PIURA;200105;2020;5;32;200105C301;1;9;10;20200203
20240701;20240630;PIURA;CATACAOS;PIURA;200105;2020;5;32;200105A304;0;1;0;20200203
20240701;20240630;PIURA;CURA MORI;PIURA;200107;2020;5;32;200107A201;1;3;0;20200203
20240701;20240630;PIURA;CURA MORI;PIURA;200107;2020;5;32;200107A301;0;0;1;20200203
20240701;20240630;PIURA;EL TALLAN;PIURA;200108;2020;5;32;200108A302;1;0;0;20200203
20240701;20240630;PIURA;EL TALLAN;PIURA;200108;2020;5;32;200108A301;1;2;1;20200203
20240701;20240630;PIURA;LA ARENA;PIURA;200109;2020;5;32;200109A301;1;0;1;20200203
20240701;20240630;PIURA;LA ARENA;PIURA;200109;2020;5;32;200109A201;1;0;0;20200203
20240701;20240630;PIURA;LA ARENA;PIURA;200109;2020;5;32;200109A305;0;1;0;20200203
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2020;5;32;200801A201;1;5;1;20200203
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2020;5;32;200801A301;1;1;0;20200203
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2020;5;32;200801A302;0;1;0;20200203
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2020;5;32;200801A303;0;0;1;20200203
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2020;5;32;200801A304;1;1;1;20200203
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2020;5;32;200801A305;0;1;0;20200203
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2020;5;32;200801C301;0;2;4;20200203
20240701;20240630;PIURA;VICE;SECHURA;200805;2020;5;32;200805A201;1;4;6;20200203
20240701;20240630;PIURA;VICE;SECHURA;200805;2020;5;32;200805A301;1;0;1;20200203
20240701;20240630;PIURA;VICE;SECHURA;200805;2020;5;32;200805A302;2;2;0;20200203
20240701;20240630;PIURA;RINCONADA-LLICUAR;SECHURA;200806;2020;5;32;200806A301;0;1;0;20200203
20240701;20240630;PIURA;LA UNION;PIURA;200110;2020;5;32;200110C201;6;14;23;20200203
20240701;20240630;PIURA;LA UNION;PIURA;200110;2020;5;32;200110A201;0;1;1;20200203
20240701;20240630;PIURA;HUANCABAMBA;HUANCABAMBA;200301;2020;5;48;200301A201;0;1;11;20200203
20240701;20240630;PIURA;HUANCABAMBA;HUANCABAMBA;200301;2020;5;48;200301A304;0;2;1;20200203
20240701;20240630;PIURA;HUANCABAMBA;HUANCABAMBA;200301;2020;5;48;200301C301;0;0;3;20200203
20240701;20240630;PIURA;HUANCABAMBA;HUANCABAMBA;200301;2020;5;48;200301A305;0;0;1;20200203
20240701;20240630;PIURA;EL CARMEN DE LA FRONTERA;HUANCABAMBA;200303;2020;5;48;200303A305;0;1;1;20200203
20240701;20240630;PIURA;EL CARMEN DE LA FRONTERA;HUANCABAMBA;200303;2020;5;48;200308A307;0;1;0;20200203
20240701;20240630;PIURA;EL CARMEN DE LA FRONTERA;HUANCABAMBA;200303;2020;5;48;200308A308;0;1;0;20200203
20240701;20240630;PIURA;SONDOR;HUANCABAMBA;200307;2020;5;48;200307A303;1;2;0;20200203
20240701;20240630;PIURA;SONDORILLO;HUANCABAMBA;200308;2020;5;48;200308A311;0;1;0;20200203
20240701;20240630;PIURA;SONDORILLO;HUANCABAMBA;200308;2020;5;48;200308A310;0;1;3;20200203
20240701;20240630;PIURA;HUARMACA;HUANCABAMBA;200304;2020;5;48;200304A311;0;2;0;20200203
20240701;20240630;PIURA;HUARMACA;HUANCABAMBA;200304;2020;5;48;200304A318;0;0;1;20200203
20240701;20240630;PIURA;HUARMACA;HUANCABAMBA;200304;2020;5;48;200304A312;1;1;0;20200203
20240701;20240630;PIURA;HUARMACA;HUANCABAMBA;200304;2020;5;48;200304A317;0;3;2;20200203
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2020;5;48;200401A301;0;3;1;20200203
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2020;5;48;200401A305;0;0;4;20200203
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2020;5;48;200401A303;0;2;5;20200203
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2020;5;48;200401A309;0;5;11;20200203
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2020;5;48;200401A201;0;0;1;20200203
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2020;5;48;200401A202;0;1;1;20200203
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2020;5;48;200401A302;0;1;1;20200203
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2020;5;48;200202A303;0;2;1;20200203
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2020;5;48;200202A305;0;0;2;20200203
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2020;5;48;200202A201;1;1;1;20200203
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2020;5;48;200202A302;0;0;1;20200203
20240701;20240630;PIURA;FRIAS;AYABACA;200202;2020;5;48;200202A306;0;0;1;20200203
20240701;20240630;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;200306;2020;5;48;200306A201;1;0;0;20200203
20240701;20240630;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;200306;2020;5;48;200306A303;0;2;2;20200203
20240701;20240630;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;200306;2020;5;48;200306A307;0;0;1;20200203
20240701;20240630;PIURA;LA MATANZA;MORROPON;200404;2020;5;48;200404A201;0;0;6;20200203
20240701;20240630;PIURA;LA MATANZA;MORROPON;200404;2020;5;48;200404A304;0;0;1;20200203
20240701;20240630;PIURA;LA MATANZA;MORROPON;200404;2020;5;48;200404A302;0;1;0;20200203
20240701;20240630;PIURA;MORROPON;MORROPON;200405;2020;5;48;200405A201;0;3;5;20200203
20240701;20240630;PIURA;PACAIPAMPA;AYABACA;200206;2020;5;48;200206A201;1;0;0;20200203
20240701;20240630;PIURA;PACAIPAMPA;AYABACA;200206;2020;5;48;200206A306;0;1;0;20200203
20240701;20240630;PIURA;PACAIPAMPA;AYABACA;200206;2020;5;48;200206A304;1;0;0;20200203
20240701;20240630;PIURA;SALITRAL;MORROPON;200406;2020;5;48;200406A201;0;2;2;20200203
20240701;20240630;PIURA;SALITRAL;MORROPON;200406;2020;5;48;200406A304;1;0;1;20200203
20240701;20240630;PIURA;SAN JUAN DE BIGOTE;MORROPON;200407;2020;5;48;200407A201;1;1;4;20200203
20240701;20240630;PIURA;SAN JUAN DE BIGOTE;MORROPON;200407;2020;5;48;200407A302;0;0;2;20200203
20240701;20240630;PIURA;SAN JUAN DE BIGOTE;MORROPON;200407;2020;5;48;200407A303;0;1;0;20200203
20240701;20240630;PIURA;CANCHAQUE;HUANCABAMBA;200302;2020;5;48;200302A201;0;2;4;20200203
20240701;20240630;PIURA;CANCHAQUE;HUANCABAMBA;200302;2020;5;48;200302A302;0;1;1;20200203
20240701;20240630;PIURA;CANCHAQUE;HUANCABAMBA;200302;2020;5;48;200302A305;1;0;2;20200203
20240701;20240630;PIURA;CANCHAQUE;HUANCABAMBA;200302;2020;5;48;200302A301;0;1;0;20200203
20240701;20240630;PIURA;BELLAVISTA DE LA UNION;SECHURA;200802;2020;5;32;200802A301;0;1;0;20200203
20240701;20240630;PIURA;BELLAVISTA DE LA UNION;SECHURA;200802;2020;5;32;200802A302;0;1;0;20200203
20240701;20240630;PIURA;CHALACO;MORROPON;200403;2020;5;48;200403A306;1;0;0;20200203
20240701;20240630;PIURA;CHALACO;MORROPON;200403;2020;5;48;200403A303;0;1;0;20200203
20240701;20240630;PIURA;LALAQUIZ;HUANCABAMBA;200305;2020;5;48;200305A201;0;2;0;20200203
20240701;20240630;PIURA;LALAQUIZ;HUANCABAMBA;200305;2020;5;48;200305A301;0;1;3;20200203
20240701;20240630;PIURA;LALAQUIZ;HUANCABAMBA;200305;2020;5;48;200305A303;0;0;1;20200203
20240701;20240630;PIURA;LOBITOS;TALARA;200704;2020;5;31;200704A201;0;1;0;20200203
20240701;20240630;PIURA;AMOTAPE;PAITA;200502;2020;5;31;200502A201;1;0;0;20200202
20240701;20240630;PIURA;TAMARINDO;PAITA;200506;2020;5;31;200506A201;0;1;0;20200202
20240701;20240630;PIURA;IGNACIO ESCUDERO;SULLANA;200603;2020;5;31;200603A301;0;1;3;20200202
20240701;20240630;PIURA;IGNACIO ESCUDERO;SULLANA;200603;2020;5;31;200603A302;1;0;0;20200202
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2020;5;32;200101A204;3;1;0;20200202
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;5;32;200104A311;0;8;12;20200202
20240701;20240630;PIURA;HUARMACA;HUANCABAMBA;200304;2020;5;48;200304A304;0;0;2;20200202
20240701;20240630;PIURA;HUARMACA;HUANCABAMBA;200304;2020;5;48;200304A309;0;0;1;20200202
20240701;20240630;PIURA;HUARMACA;HUANCABAMBA;200304;2020;5;48;200304A201;0;0;1;20200202
20240701;20240630;PIURA;HUARMACA;HUANCABAMBA;200304;2020;5;48;200304A310;0;1;0;20200202
20240701;20240630;PIURA;SANTA CATALINA DE MOSSA;MORROPON;200408;2020;5;48;200408A301;0;3;1;20200202
20240701;20240630;PIURA;SANTO DOMINGO;MORROPON;200409;2020;5;48;200409A303;1;0;1;20200202
20240701;20240630;PIURA;LA BREA;TALARA;200703;2020;5;31;200703C101;0;0;14;20200201
20240701;20240630;PIURA;YAMANGO;MORROPON;200410;2020;4;48;200410A201;0;1;1;20200131
20240701;20240630;PIURA;VICE;SECHURA;200805;2020;1;32;200805A303;0;1;0;20200129
20240701;20240630;PIURA;VICE;SECHURA;200805;2020;2;32;200805A303;2;1;0;20200129
20240701;20240630;PIURA;MORROPON;MORROPON;200405;2020;4;48;200405C301;0;1;0;20200129
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2020;4;31;200701A201;0;3;0;20200128
20240701;20240630;PIURA;EL ALTO;TALARA;200702;2020;4;31;200702C101;0;0;1;20200128
20240701;20240630;PIURA;LOS ORGANOS;TALARA;200705;2020;4;31;200705C101;0;0;1;20200128
20240701;20240630;PIURA;SAPILLICA;AYABACA;200208;2020;4;31;200208A201;0;0;2;20200128
20240701;20240630;PIURA;SAPILLICA;AYABACA;200208;2020;4;31;200208A302;0;1;2;20200128
20240701;20240630;PIURA;SAPILLICA;AYABACA;200208;2020;4;31;200208A303;0;1;0;20200128
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201C101;0;0;1;20200128
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2020;4;32;200101A204;0;0;1;20200128
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2020;4;32;200101A208;0;1;4;20200128
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2020;4;32;200101A301;2;1;2;20200128
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2020;4;32;200115C301;1;5;15;20200128
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;4;32;200101A203;0;0;7;20200128
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;4;32;200104C101;5;4;99;20200128
20240701;20240630;PIURA;SECHURA;SECHURA;200801;2020;4;32;200801C301;0;0;2;20200128
20240701;20240630;PIURA;LA UNION;PIURA;200110;2020;4;32;200110C201;4;6;20;20200128
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2020;4;48;200401A201;0;0;1;20200128
20240701;20240630;PIURA;CHULUCANAS;MORROPON;200401;2020;4;48;200401A202;1;0;3;20200128
20240701;20240630;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;200306;2020;4;48;200306A306;0;0;1;20200128
20240701;20240630;PIURA;SAN MIGUEL DE EL FAIQUE;HUANCABAMBA;200306;2020;4;48;200306A302;0;0;2;20200128
20240701;20240630;PIURA;PACAIPAMPA;AYABACA;200206;2020;4;48;200206A201;0;1;0;20200128
20240701;20240630;PIURA;PACAIPAMPA;AYABACA;200206;2020;4;48;200206A306;1;0;0;20200128
20240701;20240630;PIURA;PACAIPAMPA;AYABACA;200206;2020;4;48;200206A304;0;1;0;20200128
20240701;20240630;PIURA;PACAIPAMPA;AYABACA;200206;2020;4;48;200206A305;1;0;0;20200128
20240701;20240630;PIURA;CANCHAQUE;HUANCABAMBA;200302;2020;4;48;200302C301;1;2;2;20200128
20240701;20240630;PIURA;MONTERO;AYABACA;200205;2020;4;31;200205A201;0;0;1;20200128
20240701;20240630;PIURA;MONTERO;AYABACA;200205;2020;4;31;200205A301;0;0;1;20200128
20240701;20240630;PIURA;MONTERO;AYABACA;200205;2020;4;31;200205A303;0;0;1;20200128
20240701;20240630;PIURA;LALAQUIZ;HUANCABAMBA;200305;2020;4;48;200305A201;0;0;1;20200128
20240701;20240630;PIURA;LALAQUIZ;HUANCABAMBA;200305;2020;4;48;200305A301;0;1;0;20200128
20240701;20240630;PIURA;LALAQUIZ;HUANCABAMBA;200305;2020;4;48;200305A302;0;1;0;20200128
20240701;20240630;PIURA;YAMANGO;MORROPON;200410;2020;4;48;200410A302;0;2;0;20200128
20240701;20240630;PIURA;CURA MORI;PIURA;200107;2020;2;32;200107A303;0;1;0;20200127
20240701;20240630;PIURA;CURA MORI;PIURA;200107;2020;3;32;200107A201;2;2;2;20200127
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2020;4;31;200601A101;0;5;18;20200127
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2020;4;31;200601A302;4;2;13;20200127
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2020;4;31;200601A303;0;0;1;20200127
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2020;4;31;200601A306;0;3;0;20200127
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2020;4;31;200601A307;1;2;14;20200127
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2020;4;31;200601A308;0;6;4;20200127
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2020;4;31;200601C101;4;10;72;20200127
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2020;4;31;200601A202;0;1;0;20200127
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2020;4;31;200601A301;0;1;6;20200127
20240701;20240630;PIURA;SULLANA;SULLANA;200601;2020;4;31;200601A304;0;1;1;20200127
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2020;4;31;200602A201;0;1;2;20200127
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2020;4;31;200602A302;0;1;1;20200127
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2020;4;31;200602A303;0;1;0;20200127
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2020;4;31;200602A305;0;0;2;20200127
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2020;4;31;200602A307;0;2;0;20200127
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2020;4;31;200602A310;0;1;1;20200127
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2020;4;31;200602A306;0;1;1;20200127
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2020;4;31;200602A304;0;1;1;20200127
20240701;20240630;PIURA;BELLAVISTA;SULLANA;200602;2020;4;31;200602A308;0;1;0;20200127
20240701;20240630;PIURA;MIGUEL CHECA;SULLANA;200606;2020;4;31;200606A201;0;3;0;20200127
20240701;20240630;PIURA;MIGUEL CHECA;SULLANA;200606;2020;4;31;200606A301;0;2;3;20200127
20240701;20240630;PIURA;AMOTAPE;PAITA;200502;2020;4;31;200502A201;0;0;1;20200127
20240701;20240630;PIURA;AMOTAPE;PAITA;200502;2020;4;31;200502A301;1;0;0;20200127
20240701;20240630;PIURA;IGNACIO ESCUDERO;SULLANA;200603;2020;4;31;200603A201;0;1;1;20200127
20240701;20240630;PIURA;IGNACIO ESCUDERO;SULLANA;200603;2020;4;31;200603A301;1;4;0;20200127
20240701;20240630;PIURA;IGNACIO ESCUDERO;SULLANA;200603;2020;4;31;200603C101;0;0;4;20200127
20240701;20240630;PIURA;IGNACIO ESCUDERO;SULLANA;200603;2020;4;31;200603A302;0;0;1;20200127
20240701;20240630;PIURA;MARCAVELICA;SULLANA;200605;2020;4;31;200605A304;0;2;0;20200127
20240701;20240630;PIURA;MARCAVELICA;SULLANA;200605;2020;4;31;200605A307;0;0;8;20200127
20240701;20240630;PIURA;QUERECOTILLO;SULLANA;200607;2020;4;31;200607A301;0;1;1;20200127
20240701;20240630;PIURA;SALITRAL;SULLANA;200608;2020;4;31;200608A201;0;0;1;20200127
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2020;4;31;200604A201;0;2;3;20200127
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2020;4;31;200604A301;0;0;2;20200127
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2020;4;31;200604A311;0;1;0;20200127
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2020;4;31;200604A305;1;0;0;20200127
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2020;4;31;200604A309;0;1;1;20200127
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2020;4;31;200604A307;0;1;0;20200127
20240701;20240630;PIURA;LANCONES;SULLANA;200604;2020;4;31;200604A315;1;0;0;20200127
20240701;20240630;PIURA;PAITA;PAITA;200501;2020;4;31;200501A101;7;11;14;20200127
20240701;20240630;PIURA;PAITA;PAITA;200501;2020;4;31;200501A301;0;2;0;20200127
20240701;20240630;PIURA;PAITA;PAITA;200501;2020;4;31;200501A303;0;1;0;20200127
20240701;20240630;PIURA;PAITA;PAITA;200501;2020;4;31;200501C101;0;1;3;20200127
20240701;20240630;PIURA;PAITA;PAITA;200501;2020;4;31;200601A203;0;10;13;20200127
20240701;20240630;PIURA;COLAN;PAITA;200504;2020;4;31;200504A201;0;0;2;20200127
20240701;20240630;PIURA;LA HUACA;PAITA;200505;2020;4;31;200505A201;0;1;6;20200127
20240701;20240630;PIURA;LA HUACA;PAITA;200505;2020;4;31;200505A301;0;1;0;20200127
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2020;4;31;200701A202;0;6;19;20200127
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2020;4;31;200701A301;0;0;2;20200127
20240701;20240630;PIURA;PARIÑAS;TALARA;200701;2020;4;31;200701C101;4;19;91;20200127
20240701;20240630;PIURA;EL ALTO;TALARA;200702;2020;4;31;200702A201;1;2;9;20200127
20240701;20240630;PIURA;LOS ORGANOS;TALARA;200705;2020;4;31;200705A201;0;2;9;20200127
20240701;20240630;PIURA;LOS ORGANOS;TALARA;200705;2020;4;31;200705A301;0;1;2;20200127
20240701;20240630;PIURA;MANCORA;TALARA;200706;2020;4;31;200706A201;2;6;7;20200127
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2020;4;31;200111A201;1;0;1;20200127
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2020;4;31;200111A304;0;1;0;20200127
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2020;4;31;200111A305;0;5;5;20200127
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2020;4;31;200111A309;0;2;1;20200127
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2020;4;31;200111A313;0;2;0;20200127
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2020;4;31;200111A314;0;0;4;20200127
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2020;4;31;200111A306;0;0;1;20200127
20240701;20240630;PIURA;LAS LOMAS;PIURA;200111;2020;4;31;200111A312;0;0;1;20200127
20240701;20240630;PIURA;SUYO;AYABACA;200210;2020;4;31;200210A201;0;1;4;20200127
20240701;20240630;PIURA;SUYO;AYABACA;200210;2020;4;31;200210A302;0;1;2;20200127
20240701;20240630;PIURA;SUYO;AYABACA;200210;2020;4;31;200210A308;0;1;3;20200127
20240701;20240630;PIURA;SUYO;AYABACA;200210;2020;4;31;200210A304;0;0;1;20200127
20240701;20240630;PIURA;SUYO;AYABACA;200210;2020;4;31;200210A306;0;0;1;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A201;0;5;7;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A202;0;3;6;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A301;0;2;0;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A307;0;2;3;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A312;0;1;0;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A322;0;2;1;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114C101;3;5;11;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A306;0;1;0;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A308;0;1;0;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A321;0;1;1;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A317;0;1;1;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A310;0;1;0;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A311;0;2;2;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A314;0;1;0;20200127
20240701;20240630;PIURA;TAMBO GRANDE;PIURA;200114;2020;4;31;200114A318;0;1;0;20200127
20240701;20240630;PIURA;JILILI;AYABACA;200203;2020;4;31;200203A201;0;3;0;20200127
20240701;20240630;PIURA;JILILI;AYABACA;200203;2020;4;31;200203A301;0;1;0;20200127
20240701;20240630;PIURA;JILILI;AYABACA;200203;2020;4;31;200203A302;0;0;2;20200127
20240701;20240630;PIURA;PAIMAS;AYABACA;200207;2020;4;31;200207A201;0;1;2;20200127
20240701;20240630;PIURA;PAIMAS;AYABACA;200207;2020;4;31;200207A301;0;1;2;20200127
20240701;20240630;PIURA;PAIMAS;AYABACA;200207;2020;4;31;200207A303;1;0;0;20200127
20240701;20240630;PIURA;SICCHEZ;AYABACA;200209;2020;4;31;200209A301;0;0;3;20200127
20240701;20240630;PIURA;SICCHEZ;AYABACA;200209;2020;4;31;200209A302;0;0;1;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A201;0;2;2;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A306;0;0;1;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A308;0;2;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A309;0;2;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A317;0;1;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A321;1;0;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A328;0;1;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A305;0;0;1;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A313;0;1;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A314;0;1;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A320;2;0;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A326;0;1;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A307;0;2;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A311;0;1;0;20200127
20240701;20240630;PIURA;AYABACA;AYABACA;200201;2020;4;31;200201A318;0;0;1;20200127
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2020;4;32;200101A101;1;2;1;20200127
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2020;4;32;200101A206;0;1;2;20200127
20240701;20240630;PIURA;VEINTISEIS DE OCTUBRE;PIURA;200115;2020;4;32;200101A207;0;0;3;20200127
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;4;32;200101A304;1;0;1;20200127
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;4;32;200101A202;1;3;7;20200127
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;4;32;200101A210;0;1;4;20200127
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;4;32;200101C101;33;58;171;20200127
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;4;32;200101C201;0;0;5;20200127
20240701;20240630;PIURA;PIURA;PIURA;200101;2020;4;32;200101A306;0;0;1;20200127
20240701;20240630;PIURA;CATACAOS;PIURA;200105;2020;4;32;200105A309;0;1;2;20200127
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;4;32;200104A203;0;2;2;20200127
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;4;32;200104A205;0;2;1;20200127
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;4;32;200104A301;0;2;3;20200127
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;4;32;200104A303;0;0;1;20200127
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;4;32;200104A311;0;1;7;20200127
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;4;32;200104C201;2;1;9;20200127
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;4;32;200104D201;0;1;3;20200127
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;4;32;200104A304;0;2;0;20200127
20240701;20240630;PIURA;CASTILLA;PIURA;200104;2020;4;32;200104A306;0;0;3;20200127
